3400930146927;IVERMECTINE VIATRIS 3MG CPR 4;ANTHELMINTHIQUES
3400930146958;NEVIRAPINE ACC 400MG CPR LP 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930146972;IVERMECTINE BGA 3MG CPR 4;ANTHELMINTHIQUES
3400930147023;IVERMECTINE CRT 3MG CPR 4;ANTHELMINTHIQUES
3400930147078;IVERMECTINE EG 3MG CPR 4;ANTHELMINTHIQUES
3400930147238;ATORVASTATINE ZYD 80MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930147252;ATORVASTATINE ZYD 80MG CPR 90;AGENTS MODIFIANT LES LIPIDES
3400930147276;PROPRANOLOL BGA 40MG CPR 50;BETABLOQUANTS
3400930147474;AMLODIPINE/VALSART EVO 5MG/80MG CP 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147481;AMLODIPINE/VALSART EVO 5MG/80MG CP 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147498;AMLODIPINE/VALSART EVO 5MG/160MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147504;AMLODIPINE/VALSART EVO 5MG/160MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147511;AMLODIPINE/VALSART EVO 10/160MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147528;AMLODIPINE/VALSART EVO 10/160MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147535;CLINDAMYCINE VIATRIS 150MG GELULE 12;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930147566;CLINDAMYCINE MYLAN 300 MG GELULE 16;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930147603;AMOX/AC CLAV ARL 100MG/12,5MG/ML ENF 1;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930147627;ENALAPRIL/LER ARW 20MG/10MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147634;ENALAPRIL/LER ARW 20MG/10MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930147658;METRONIDAZOLE BGA 250 MG CPR 20;ANTIPROTOZOAIRES
3400930147665;METRONIDAZOLE BGA 500 MG CPR 4;ANTIPROTOZOAIRES
3400930147672;METRONIDAZOLE BGA 500 MG CPR 14;ANTIPROTOZOAIRES
3400930147689;PREGABALINE ARW 25 MG GELULE 56;ANALGESIQUES
3400930147696;PREGABALINE ARW 25 MG GELULE 84;ANALGESIQUES
3400930147757;PREGABALINE ARW 50 MG GELULE 84;ANALGESIQUES
3400930147801;PREGABALINE ARW 75 MG GELULE 56;ANALGESIQUES
3400930147856;PREGABALINE ARW 100 MG GELULE 84;ANALGESIQUES
3400930147894;PREGABALINE ARW 150 MG GELULE 56;ANALGESIQUES
3400930147955;PREGABALINE ARW 200 MG GELULE 84;ANALGESIQUES
3400930147979;PREGABALINE ARW 300 MG GELULE 56;ANALGESIQUES
3400930148198;METRONIDAZOLE SUBST 250 MG, COMPRIME 20;ANTIPROTOZOAIRES
3400930148211;METRONIDAZOLE SUBSTIPHARM 500 MG CPR 14;ANTIPROTOZOAIRES
3400930148402;EVEROLIMUS EG 2,5 MG CPR 30;ANTINEOPLASIQUES
3400930148419;EVEROLIMUS EG 5 MG CPR 30;ANTINEOPLASIQUES
3400930148440;ANAGRELIDE ARW 0,5MG GELULE 100;ANTINEOPLASIQUES
3400930148464;EVEROLIMUS EG 10 MG CPR 30;ANTINEOPLASIQUES
3400930148518;EMTRICITABIN TENOF ZTL 200/245MG CPR 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930148525;ABACAVIR/LAM ZEN 600 MG/300 MG CPR 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930148730;IOPAMIRON 370 SOL INJ FL 100ML + CTE 1;PRODUITS DE CONTRASTE
3400930148754;DONASERT 52MG DISP UTERIN 1;AUTRES MEDICAMENTS GYNECOLOGIQUES
3400930148815;SOLIFENACINE SDZ 5MG CPR 30;MEDICAMENTS UROLOGIQUES
3400930148839;SOLIFENACINE SDZ 10MG CPR 30;MEDICAMENTS UROLOGIQUES
3400930148853;VALSARTAN/HCTZ ZYF 80/12,5MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930148891;VALSARTAN/HCTZ ZYF 80/12,5MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930148921;VALSARTAN/HCTZ ZYF 160/12,5MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930148969;VALSARTAN/HCTZ ZYF 160/12,5MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930149089;VALSARTAN/HCTZ ZYF 160/25MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930149126;VALSARTAN/HCTZ ZYF 160/25MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930149157;ASTERLUNA CONTINU 100MCG/20MCG CPR 84;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400930149171;ASTERLUNA 100MCG/20MCG CPR 63;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE
3400930149201;ALGINATE BICAR SODIUM ARW SACH 10ML 24;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400930149225;GABAPENTINE ZYD 100MG GELULE 90;ANALGESIQUES
3400930149263;GABAPENTINE ZYD 300MG GELULE 90;ANALGESIQUES
3400930149379;CLOZAPINE ACC 100MG CPR 14;PSYCHOLEPTIQUES
3400930149386;CLOZAPINE ACC 100MG CPR 28;PSYCHOLEPTIQUES
3400930149416;CLOZAPINE ACC 25MG CPR 14;PSYCHOLEPTIQUES
3400930149430;CLOZAPINE ACC 25MG CPR 28;PSYCHOLEPTIQUES
3400930149744;ARIPIPRAZOLE VTS 10MG CPR ORODISP 28;PSYCHOLEPTIQUES
3400930149768;ARIPIPRAZOLE VTS 15MG CPR ORODISP 28;PSYCHOLEPTIQUES
3400930149805;MIDODRINE ZEN 2.5 MG CPR 30;MEDICAMENTS EN CARDIOLOGIE
3400930149812;MIDODRINE ZEN 2.5 MG CPR 90;MEDICAMENTS EN CARDIOLOGIE
3400930150108;IZALGI 500 MG/25 MG GELULE 16;ANALGESIQUES
3400930150139;ROSUVASTATINE SUN 5MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930150177;ROSUVASTATINE SUN 5MG CPR 90;AGENTS MODIFIANT LES LIPIDES
3400930150276;ROSUVASTATINE SUN 10MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930150320;ROSUVASTATINE SUN 10MG CPR 90;AGENTS MODIFIANT LES LIPIDES
3400930150405;ROSUVASTATINE SUN 20MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930150443;ROSUVASTATINE SUN 20MG CPR 90;AGENTS MODIFIANT LES LIPIDES
3400930150559;MIDODRINE BGA 2.5 MG 30;MEDICAMENTS EN CARDIOLOGIE
3400930150566;MIDODRINE BGA 2.5 MG 90;MEDICAMENTS EN CARDIOLOGIE
3400930150702;BUPRENORPHINE/NAL VTS 8MG/2MG CPR 7;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930150726;BUPRENORPHINE/NAL VTS 8MG/2MG CPR 28;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930150740;BUPRENORPHINE/NAL VTS 2MG/0,5MG CPR 7;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930150764;BUPRENORPHINE/NAL VTS 2MG/0,5MG CPR 28;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930150948;MYALEPTA 11,3MG PDR SOL INJ 30;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME
3400930151037;APREPITANT TVC 80 MG GELULE 2;ANTIEMETIQUES ET ANTINAUSEEUX
3400930151044;VIZILATAN 0,005% COLLYRE FL 2,5ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400930151051;VIZILATAN 0,005% COLLYRE FL 2,5ML 3;MEDICAMENTS OPHTALMOLOGIQUES
3400930151068;APREPITANT 80MG+125MG TVC GELULE 3;ANTIEMETIQUES ET ANTINAUSEEUX
3400930151075;OZEMPIC 0,25 MG, SOLUTION INJECTABLE 1;MEDICAMENTS DU DIABETE
3400930151099;OZEMPIC 0,5 MG, SOLUTION INJECTABLE 1;MEDICAMENTS DU DIABETE
3400930151105;OZEMPIC 1 MG, SOLUTION INJECTABLE EN 1;MEDICAMENTS DU DIABETE
3400930151167;LEVETIRACETAM VIATRIS 500MG CPR 60;ANTIEPILEPTIQUES
3400930151181;MOMETASONE VTS 50 MICROG SUSP NAS120 1;PREPARATIONS NASALES
3400930151198;MOMETASONE VTS 50 MICROG SUSP NAS140 1;PREPARATIONS NASALES
3400930151211;IRBESARTAN VIATRIS 300MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930151297;MOMETASONE ZEN 50 MCG NAS 120 DOSE 1;PREPARATIONS NASALES
3400930151310;IRBESARTAN VIATRIS 150MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930151334;MOMETASONE SBT 50 MCG NAS 120 DOSE 1;PREPARATIONS NASALES
3400930151341;MOMETASONE SBT 50 MCG NAS 140 DOSE 1;PREPARATIONS NASALES
3400930151365;MOMETASONE EG 50 MICROG SUSP NAS 120 1;PREPARATIONS NASALES
3400930151389;MOMETASONE EG 50 MICROG SUSP NAS 140 1;PREPARATIONS NASALES
3400930151402;MOMETASONE CRT 50 MICROG SUSP NAS120 1;PREPARATIONS NASALES
3400930151419;MOMETASONE CRT 50 MICROG SUSP NAS140 1;PREPARATIONS NASALES
3400930151440;MOMETASONE BGA 50 MICROG SUSP NASALE 1;PREPARATIONS NASALES
3400930151471;MOMETASONE ARW 50 MICROG SUSP NAS120 1;PREPARATIONS NASALES
3400930151488;MOMETASONE ARW 50 MICROG SUSP NAS140 1;PREPARATIONS NASALES
3400930151501;TODEXAL 3MG/1MG /ML COLL SUSP 1;MEDICAMENTS OPHTALMOLOGIQUES
3400930151655;MODAFINIL VTS 100MG CPR 30;PSYCHOANALEPTIQUES
3400930151884;BETAHISTINE ARROW 16 MG CPR 45;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930151921;TRAMADOL HCS 50MG GELULE 30;ANALGESIQUES
3400930152089;ACEBUTOLOL VTS 200MG CPR 30;BETABLOQUANTS
3400930152102;AC ZOLEDRONIQUE AAN 5MG SOL IN 1;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX
3400930152263;ISTOPEN 1000 MG PDR ET SOL INJ IV 1;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930152409;EVEROLIMUS VIATRIS 2,5 MG CPR 30;ANTINEOPLASIQUES
3400930152423;EVEROLIMUS VIATRIS 5 MG CPR 30;ANTINEOPLASIQUES
3400930152447;EVEROLIMUS VIATRIS 10 MG CPR 30;ANTINEOPLASIQUES
3400930152607;PRAZEPAM BGA 10MG CPR 40;PSYCHOLEPTIQUES
3400930152621;EVEROLIMUS ARW 2,5MG CPR 30;ANTINEOPLASIQUES
3400930152645;EVEROLIMUS ARW 5MG CPR 30;ANTINEOPLASIQUES
3400930152669;EVEROLIMUS ARW 10MG CPR 30;ANTINEOPLASIQUES
3400930152676;EVEROLIMUS BGA 2,5 MG CPR 30;ANTINEOPLASIQUES
3400930152690;EVEROLIMUS BGA 5 MG CPR 30;ANTINEOPLASIQUES
3400930152713;EVEROLIMUS BGA 10 MG CPR 30;ANTINEOPLASIQUES
3400930152744;ZOPICLONE ARL 7,5MG CPR 14;PSYCHOLEPTIQUES
3400930152812;ZOPICLONE ARL 3,75MG CPR 14;PSYCHOLEPTIQUES
3400930152867;CACIT VIT D3 500MG/1000UI CPR 30;SUPPLEMENTS MINERAUX
3400930152874;CACIT VIT D3 500MG/1000UI CPR 90;SUPPLEMENTS MINERAUX
3400930153031;BIKTARVY 50/200/25MG CPR 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930153062;CELIPROLOL ALM 200MG CPR 84;BETABLOQUANTS
3400930153079;HYDROXYZINE VIATRIS 25MG CPR 30;PSYCHOLEPTIQUES
3400930153109;AGOMELATINE ZEN 25 MG CPR 28;PSYCHOANALEPTIQUES
3400930153284;EVEROLIMUS ZEN 10 MG CPR 30;ANTINEOPLASIQUES
3400930153352;EVEROLIMUS ZEN 5 MG CPR 30;ANTINEOPLASIQUES
3400930153376;ATAZANAVIR ZEN 300MG GELULE 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930153611;CUPRIOR 150 MG CPR 72;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME
3400930153703;IVABRADINE TVS 7,5 MG CPR 56;MEDICAMENTS EN CARDIOLOGIE
3400930153727;IVABRADINE TVS 5 MG CPR 56;MEDICAMENTS EN CARDIOLOGIE
3400930153765;ACAMPROSATE VIATRIS 333MG CPR 60;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930153772;ACAMPROSATE VIATRIS 333MG CPR 180;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930153789;CHOLECALCIFEROL EG 2,5MG/2ML SOL BUV 1;VITAMINES
3400930153802;GUIOX 100 000 UI SOL BUV 1;VITAMINES
3400930153819;CHOLECALCIFEROL ZEN 2,5MG/2ML SOL BU 1;VITAMINES
3400930154137;METHOTREXATE ACC 10MG CPR 10;ANTINEOPLASIQUES
3400930154182;METHOTREXATE ACC 2,5 MG CPR 24;ANTINEOPLASIQUES
3400930154243;ELETRIPTAN ARW 40MG CPR 6;ANALGESIQUES
3400930154250;ELETRIPTAN ARW 40MG CPR 10;ANALGESIQUES
3400930154281;ELETRIPTAN ARW 20MG CPR 6;ANALGESIQUES
3400930154571;PRENOXAD 1.82 MG SOL INJ SER 1;TOUS AUTRES MEDICAMENTS
3400930154847;TEGSEDI 284MG SOL INJ SRG 4;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930154861;GEFITINIB BGA 250MG CPR 30;ANTINEOPLASIQUES
3400930155004;GEFITINIB ARW 250MG CPR 30;ANTINEOPLASIQUES
3400930155011;GEFITINIB SDZ 250MG CPR 30;ANTINEOPLASIQUES
3400930155080;HYRIMOZ 40 MG, SOLUTION INJ SRG 2;IMMUNOSUPPRESSEURS
3400930155097;HYRIMOZ 40 MG, SOL INJ STYLO 2;IMMUNOSUPPRESSEURS
3400930155103;GEFITINIB EG 250MG CPR 30;ANTINEOPLASIQUES
3400930155141;IVERMECTINE ARL 3MG CPR 4;ANTHELMINTHIQUES
3400930155196;IVERMECTINE PFA 3 MG CPR 4;ANTHELMINTHIQUES
3400930155288;IVERMECTINE SDZ 3MG CPR 4;ANTHELMINTHIQUES
3400930155325;IVERMECTINE ZEN 3MG CPR 4;ANTHELMINTHIQUES
3400930155363;IVERMECTINE SUBSTIPHARM 3 MG CPR 4;ANTHELMINTHIQUES
3400930155424;AMOXICILLINE ALM 1G CPR DISP 6;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930155431;AMOXICILLINE ALM 1G CPR DISP 14;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930155585;AGOMELATINE HCS 25 MG CPR 28;PSYCHOANALEPTIQUES
3400930155882;MILNACIPRAN EG 50MG GELULE 56;PSYCHOANALEPTIQUES
3400930155929;NEBIVOLOL/ HYD TVC 5MG/12.5MG CPR 30;BETABLOQUANTS
3400930155936;NEBIVOLOL/ HYD TVC 5MG/12.5MG CPR 90;BETABLOQUANTS
3400930155943;NEBIVOLOL/ HYD TVC 5MG/25MG CPR 30;BETABLOQUANTS
3400930155950;NEBIVOLOL/ HYD TVC 5MG/25MG CPR 90;BETABLOQUANTS
3400930155981;NEBIVOLOL/ HYD VIATRI 5MG/12.5MG CPR 30;BETABLOQUANTS
3400930155998;NEBIVOLOL/ HYD VIATRI 5MG/12.5MG CPR 90;BETABLOQUANTS
3400930156018;NEBIVOLOL/ HYD VIATRIS 5MG/25MG CPR 30;BETABLOQUANTS
3400930156025;NEBIVOLOL/ HYD VIATRIS 5MG/25MG CPR 90;BETABLOQUANTS
3400930156162;IMBRUVICA 420 MG CPR 30;ANTINEOPLASIQUES
3400930156179;IMBRUVICA 560 MG CPR 30;ANTINEOPLASIQUES
3400930156469;EPLERENONE KRK 25MG CPR 30;DIURETIQUES
3400930156483;EPLERENONE KRK 25MG CPR 90;DIURETIQUES
3400930156506;EPLERENONE KRKA 50MG CPR 30;DIURETIQUES
3400930156520;EPLERENONE KRKA 50MG CPR 90;DIURETIQUES
3400930156605;PRASUGREL KRK 10 MG CPR 30;ANTITHROMBOTIQUES
3400930156612;NEBIVOLOL/ HYD CRT 5MG/12.5MG CPR 30;BETABLOQUANTS
3400930156629;NEBIVOLOL/ HYD CRT 5MG/12.5MG CPR 90;BETABLOQUANTS
3400930156674;AGOMELATINE MYL 25 MG CPR 28;PSYCHOANALEPTIQUES
3400930156681;NEBIVOLOL/ HYD ZEN 5MG/12.5MG CPR 30;BETABLOQUANTS
3400930156698;NEBIVOLOL/ HYD ZEN 5MG/12.5MG CPR 90;BETABLOQUANTS
3400930156704;NEBIVOLOL/ HYD ZEN 5MG/25MG CPR 30;BETABLOQUANTS
3400930156711;NEBIVOLOL/ HYD ZEN 5MG/25MG CPR 90;BETABLOQUANTS
3400930156766;NEBIVOLOL/ HYD CRT 5MG/25MG CPR 30;BETABLOQUANTS
3400930156773;NEBIVOLOL/ HYD CRT 5MG/25MG CPR 90;BETABLOQUANTS
3400930156803;DESLORATADINE KRK 5 MG CPR 30;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE
3400930156827;VERAPAMIL VTS LP 240MG CPR 30;INHIBITEURS CALCIQUES
3400930156834;VERAPAMIL VTS LP 240MG CPR 90;INHIBITEURS CALCIQUES
3400930156841;BRAFTOVI 50 MG GELULES 28;ANTINEOPLASIQUES
3400930156858;BRAFTOVI 75 MG GELULES 42;ANTINEOPLASIQUES
3400930156872;MEKTOVI 15 MG CPR 84;ANTINEOPLASIQUES
3400930157046;MILNACIPRAN EG 25MG GELULE 56;PSYCHOANALEPTIQUES
3400930157060;LANSOPRAZOLE ZYD 15MG CPR OROD 14;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400930157077;LANSOPRAZOLE ZYD 15MG CPR OROD 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400930157121;LANSOPRAZOLE ZYD 30MG CPR OROD 14;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400930157138;LANSOPRAZOLE ZYD 30MG CPR OROD 28;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE
3400930157183;OLANZAPINE ARW 5 MG CPR DISP 28;PSYCHOLEPTIQUES
3400930157206;OLANZAPINE ARW 10MG CPR DISP 28;PSYCHOLEPTIQUES
3400930157312;FEBUXOSTAT TVS 120MG CPR 30;ANTIGOUTTEUX
3400930157336;FEBUXOSTAT TVS 80MG CPR 30;ANTIGOUTTEUX
3400930157367;HULIO 40 MG SOL INJ SRG + TAMP 1;IMMUNOSUPPRESSEURS
3400930157374;HULIO 40 MG SOL INJ SRG + TAMP 2;IMMUNOSUPPRESSEURS
3400930157381;HULIO 40 MG SOL INJ SRG + TAMP 6;IMMUNOSUPPRESSEURS
3400930157404;HULIO 40 MG SOL INJ STY + TAMP 2;IMMUNOSUPPRESSEURS
3400930157411;HULIO 40 MG SOL INJ STY + TAMP 6;IMMUNOSUPPRESSEURS
3400930157442;CHLORHEXIDINE BGA 0,12% SOL BDB 1;PREPARATIONS STOMATOLOGIQUES
3400930157480;CHLORHEXIDINE VTS 0,12% SOL BDB300ML 1;PREPARATIONS STOMATOLOGIQUES
3400930157510;CHLORHEXIDINE ARW 0,12% SOL BDB 1;PREPARATIONS STOMATOLOGIQUES
3400930157602;KIGABEQ 100MG CPR 100;ANTIEPILEPTIQUES
3400930157626;KIGABEQ 500MG CPR 50;ANTIEPILEPTIQUES
3400930157640;PELGRAZ 6 MG SER SOL INJ SERINGUE 1;IMMUNOSTIMULANTS
3400930157848;SYMKEVI 100 MG/150MG CPR PEL 28;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE
3400930157862;AGOMELATINE BGA 25 MG CPR 28;PSYCHOANALEPTIQUES
3400930157930;LEVOTHYROX 88MICROG CPR 30;MEDICAMENTS DE LA THYROIDE
3400930157954;LEVOTHYROX 88MICROG CPR 90;MEDICAMENTS DE LA THYROIDE
3400930158043;LEVOTHYROX 112MICROG CPR 30;MEDICAMENTS DE LA THYROIDE
3400930158074;LEVOTHYROX 112MICROG CPR 90;MEDICAMENTS DE LA THYROIDE
3400930158166;LEVOTHYROX 137MICROG CPR 30;MEDICAMENTS DE LA THYROIDE
3400930158180;LEVOTHYROX 137MICROG CPR 90;MEDICAMENTS DE LA THYROIDE
3400930158425;ONPATTRO 10MG SOL INJ 1;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930158463;LEVETIRACETAM EG SOL BUV300ML+S10ML 1;ANTIEPILEPTIQUES
3400930158494;COSTEC 20 MG/ML + 5 MG/ML, COLL 10ML 1;MEDICAMENTS OPHTALMOLOGIQUES
3400930158609;EZETIMIBE/SIMVAST ZYD 10MG/20MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930158623;EZETIMIBE/SIMVAST ZYD 10MG/20MG CPR 90;AGENTS MODIFIANT LES LIPIDES
3400930158746;EZETIMIBE/SIMVAST ZYD 10MG/40MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930158760;EZETIMIBE/SIMVAST ZYD 10MG/40MG CPR 90;AGENTS MODIFIANT LES LIPIDES
3400930158890;LAMISIL 1% CREME TUBE 15 G 1;ANTIFONGIQUES A USAGE DERMATOLOGIQUE
3400930159040;LOSARTAN ARL 100MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930159057;LOSARTAN ARL 100MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930159064;LOSARTAN ARL 50MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930159071;LOSARTAN ARL 50MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930159095;IZILOX 400MG CPR 5;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930159101;IZILOX 400MG CPR 7;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930159132;EVEROLIMUS ZEN 2,5 MG CPR 30;ANTINEOPLASIQUES
3400930159408;AGOMELATINE EG 25 MG CPR 28;PSYCHOANALEPTIQUES
3400930159453;XELJANZ 10 MG CPR 56;IMMUNOSUPPRESSEURS
3400930159484;KALYDECO 150 MG CPR 28;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE
3400930159927;EZETIMIBE/SIMVAST KRK 10MG/20MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930159989;EZETIMIBE/SIMVAST KRK 10MG/40MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930160213;PRASUGREL BGA 10 MG CPR 30;ANTITHROMBOTIQUES
3400930160244;PRASUGREL VTS 10 MG CPR 30;ANTITHROMBOTIQUES
3400930160305;PARACETAMOL KRK 500MG CPR 16;ANALGESIQUES
3400930160459;BUPRENORPHINE/NAL ARW 2MG/0,5MG CPR 7;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930160473;BUPRENORPHINE/NAL ARW 2MG/0,5MG CPR 28;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930160480;BUPRENORPHINE/NAL ARW 8MG/2MG CPR 7;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930160503;BUPRENORPHINE/NAL ARW 8MG/2MG CPR 28;AUTRES MEDICAMENTS DU SYSTEME NERVEUX
3400930160640;FROVATRIPTAN BGA 2,5 MG CPR 12;ANALGESIQUES
3400930160725;AGOMELATINE CRT 25 MG CPR 28;PSYCHOANALEPTIQUES
3400930160756;TREMFYA 100MG SOL INJ STYLO 1;IMMUNOSUPPRESSEURS
3400930160893;METFORMINE ALM 500MG CPR 30;MEDICAMENTS DU DIABETE
3400930160985;METFORMINE ALM 850MG CPR 30;MEDICAMENTS DU DIABETE
3400930161043;METFORMINE ALM 1000MG CPR 30;MEDICAMENTS DU DIABETE
3400930161142;TRAVOPROST ARW 40 MCG/ML COLLYRE 1;MEDICAMENTS OPHTALMOLOGIQUES
3400930161340;PIFELTRO 100 MG CPR 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930161357;DELSTRIGO 100/300/245MG CPR 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930161463;PRASUGREL ZTL 10 MG CPR 30;ANTITHROMBOTIQUES
3400930161494;ATAZANAVIR MYL 150MG GELULE 60;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930161517;ATAZANAVIR MYL 200MG GELULE 60;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930161531;ATAZANAVIR MYL 300MG GELULE 30;ANTIVIRAUX A USAGE SYSTEMIQUE
3400930161555;ROSUVASTATINE BGR 5 MG CPR 30;AGENTS MODIFIANT LES LIPIDES
3400930161562;ROSUVASTATINE BGR 5 MG CPR 90;AGENTS MODIFIANT LES LIPIDES
3400930161579;ROSUVASTATINE BGR 10 MG CPR PEL 30;AGENTS MODIFIANT LES LIPIDES
3400930161586;ROSUVASTATINE BGR 10 MG CPR PEL 90;AGENTS MODIFIANT LES LIPIDES
3400930161593;ROSUVASTATINE BGR 20 MG, COMPRIME PE 30;AGENTS MODIFIANT LES LIPIDES
3400930161616;ROSUVASTATINE BGR 20 MG, COMPRIME PE 90;AGENTS MODIFIANT LES LIPIDES
3400930161708;SOLIFENACINE ZEN 5MG CPR 30;MEDICAMENTS UROLOGIQUES
3400930161791;CREON 35000U GELU 60;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES
3400930161869;SOLIFENACINE ZEN 10MG CPR 30;MEDICAMENTS UROLOGIQUES
3400930161883;FEBUXOSTAT ACC 80MG CPR 28;ANTIGOUTTEUX
3400930161913;FEBUXOSTAT ACC 120MG CPR 28;ANTIGOUTTEUX
3400930162019;CLOZAPINE ARW 25MG CPR 28;PSYCHOLEPTIQUES
3400930162026;CLOZAPINE ARW 100MG CPR 14;PSYCHOLEPTIQUES
3400930162033;CLOZAPINE ARW 100MG CPR 28;PSYCHOLEPTIQUES
3400930162262;SLENYTO LP 1MG CPR 60;PSYCHOLEPTIQUES
3400930162286;SLENYTO LP 5MG CPR 30;PSYCHOLEPTIQUES
3400930162309;LETROZOLE ALMUS 2,5 MG, COMPRIME PEL 30;THERAPEUTIQUE ENDOCRINE
3400930162361;AMOXICILLINE ALP 500MG GELULE 12;ANTIBACTERIENS A USAGE SYSTEMIQUE
3400930162453;ENALAPRIL ARL 20MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930162477;ENALAPRIL ARL 20MG CPR 90;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
3400930162507;ENALAPRIL ARL 5MG CPR 30;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE
